ID,ZIP,STABRV,ZIP3,STATE_NAME,REGION,sample_year,PFAS water sites,Total households,Median household income,Income_DESC,Total population,Nonwhite,Percent Nonwhite,Nonwhite_DESC,Housing units,START_DATE,END_DATE,latitude,longitude,name,desc,source,precision
131,01550,MA,015,Massachusetts,Northeast Region,2021,1,6760,52900,"$35,000 - $55,000",16865,6085,36.1,25.1% - 50%,7248,2021-01-01,2023-01-01,42.0717583,-72.0347671,01550,"01550, MA",Bing Maps,postcode
132,01562,MA,015,Massachusetts,Northeast Region,2021,2,5114,70265,"$55,001 - $75,000",11942,1278,10.7,10% - 25%,5779,2021-01-01,2023-01-01,42.2478828,-71.9901657,01562,"01562, MA",Bing Maps,postcode
133,01564,MA,015,Massachusetts,Northeast Region,2021,1,3143,122810,"More than $75,000",8130,565,6.9,Less than 10%,3260,2021-01-01,2023-01-01,42.4379463,-71.7547607,01564,"01564, MA",Bing Maps,postcode
134,01566,MA,015,Massachusetts,Northeast Region,2020,1,2350,105294,"More than $75,000",5953,473,7.9,Less than 10%,2593,2020-01-01,2023-01-01,42.1089935,-72.0816421,01566,"01566, MA",Bing Maps,postcode
135,01569,MA,015,Massachusetts,Northeast Region,2015,1,5360,109179,"More than $75,000",13901,851,6.1,Less than 10%,5674,2015-01-01,2023-01-01,42.0673981,-71.6288681,01569,"01569, MA",Bing Maps,postcode
136,01569,MA,015,Massachusetts,Northeast Region,2020,1,5360,109179,"More than $75,000",13901,851,6.1,Less than 10%,5674,2020-01-01,2023-01-01,42.0673981,-71.6288681,01569,"01569, MA",Bing Maps,postcode
137,01569,MA,015,Massachusetts,Northeast Region,2021,1,5360,109179,"More than $75,000",13901,851,6.1,Less than 10%,5674,2021-01-01,2023-01-01,42.0673981,-71.6288681,01569,"01569, MA",Bing Maps,postcode
138,01570,MA,015,Massachusetts,Northeast Region,2021,1,6987,59844,"$55,001 - $75,000",16934,3795,22.4,10% - 25%,7891,2021-01-01,2023-01-01,42.0498543,-71.8681717,01570,"01570, MA",Bing Maps,postcode
139,01571,MA,015,Massachusetts,Northeast Region,2020,1,4103,69659,"$55,001 - $75,000",11699,1147,9.8,Less than 10%,4311,2020-01-01,2023-01-01,42.0455055,-71.9095383,01571,"01571, MA",Bing Maps,postcode
140,01571,MA,015,Massachusetts,Northeast Region,2021,2,4103,69659,"$55,001 - $75,000",11699,1147,9.8,Less than 10%,4311,2021-01-01,2023-01-01,42.0455055,-71.9095383,01571,"01571, MA",Bing Maps,postcode
141,01581,MA,015,Massachusetts,Northeast Region,2023,1,6950,119148,"More than $75,000",19035,7398,38.9,25.1% - 50%,7397,2023-01-01,2023-01-01,42.2724419,-71.6136246,01581,"01581, MA",Bing Maps,postcode
142,01581,MA,015,Massachusetts,Northeast Region,2018,1,6950,119148,"More than $75,000",19035,7398,38.9,25.1% - 50%,7397,2018-01-01,2023-01-01,42.2724419,-71.6136246,01581,"01581, MA",Bing Maps,postcode
143,01581,MA,015,Massachusetts,Northeast Region,2020,1,6950,119148,"More than $75,000",19035,7398,38.9,25.1% - 50%,7397,2020-01-01,2023-01-01,42.2724419,-71.6136246,01581,"01581, MA",Bing Maps,postcode
144,01588,MA,015,Massachusetts,Northeast Region,2017,1,3945,80434,"More than $75,000",10439,1639,15.7,10% - 25%,4066,2017-01-01,2023-01-01,42.1220055,-71.6603165,01588,"01588, MA",Bing Maps,postcode
145,01590,MA,015,Massachusetts,Northeast Region,2021,2,3338,108971,"More than $75,000",9458,836,8.8,Less than 10%,3491,2021-01-01,2023-01-01,42.1439476,-71.7337418,01590,"01590, MA",Bing Maps,postcode
146,01604,MA,016,Massachusetts,Northeast Region,2021,1,15426,59123,"$55,001 - $75,000",37633,18885,50.2,50.1% - 75%,16812,2021-01-01,2023-01-01,42.2562485,-71.7754669,01604,"01604, MA",Bing Maps,postcode
147,01608,MA,016,Massachusetts,Northeast Region,2021,1,1881,31504,"Less than $35,000",4910,3682,75,50.1% - 75%,2238,2021-01-01,2023-01-01,42.2638969,-71.8011704,01608,"01608, MA",Bing Maps,postcode
148,01610,MA,016,Massachusetts,Northeast Region,2021,1,7715,33326,"Less than $35,000",22152,12815,57.9,50.1% - 75%,8529,2021-01-01,2023-01-01,42.2463684,-71.8103256,01610,"01610, MA",Bing Maps,postcode
149,01701,MA,017,Massachusetts,Northeast Region,2019,1,13503,116971,"More than $75,000",33742,7691,22.8,10% - 25%,13822,2019-01-01,2023-01-01,42.3167801,-71.429039,01701,"01701, MA",Bing Maps,postcode
150,01702,MA,017,Massachusetts,Northeast Region,2015,1,14926,67048,"$55,001 - $75,000",39163,19564,50,25.1% - 50%,15629,2015-01-01,2023-01-01,42.286499,-71.4226837,01702,"01702, MA",Bing Maps,postcode
151,01719,MA,017,Massachusetts,Northeast Region,2019,1,2259,126597,"More than $75,000",5677,1536,27.1,25.1% - 50%,2337,2019-01-01,2023-01-01,42.4899406,-71.511528,01719,"01719, MA",Bing Maps,postcode
152,01719,MA,017,Massachusetts,Northeast Region,2021,1,2259,126597,"More than $75,000",5677,1536,27.1,25.1% - 50%,2337,2021-01-01,2023-01-01,42.4899406,-71.511528,01719,"01719, MA",Bing Maps,postcode
153,01720,MA,017,Massachusetts,Northeast Region,2021,3,8527,138750,"More than $75,000",22914,8056,35.2,25.1% - 50%,8726,2021-01-01,2023-01-01,42.4860039,-71.4420776,01720,"01720, MA",Bing Maps,postcode
154,01721,MA,017,Massachusetts,Northeast Region,2014,1,7124,118348,"More than $75,000",17787,4563,25.7,25.1% - 50%,7506,2014-01-01,2023-01-01,42.2592964,-71.4638138,01721,"01721, MA",Bing Maps,postcode
155,01730,MA,017,Massachusetts,Northeast Region,2015,1,5286,133824,"More than $75,000",14072,3662,26,25.1% - 50%,5517,2015-01-01,2023-01-01,42.4930115,-71.2730331,01730,"01730, MA",Bing Maps,postcode
156,01730,MA,017,Massachusetts,Northeast Region,2019,1,5286,133824,"More than $75,000",14072,3662,26,25.1% - 50%,5517,2019-01-01,2023-01-01,42.4930115,-71.2730331,01730,"01730, MA",Bing Maps,postcode
157,01731,MA,017,Massachusetts,Northeast Region,2017,1,531,105625,"More than $75,000",2119,1001,47.2,25.1% - 50%,531,2017-01-01,2023-01-01,42.4570313,-71.276619,01731,"01731, MA",Bing Maps,postcode
158,01731,MA,017,Massachusetts,Northeast Region,2018,1,531,105625,"More than $75,000",2119,1001,47.2,25.1% - 50%,531,2018-01-01,2023-01-01,42.4570313,-71.276619,01731,"01731, MA",Bing Maps,postcode
159,01740,MA,017,Massachusetts,Northeast Region,2019,2,1777,167708,"More than $75,000",5356,609,11.4,10% - 25%,1925,2019-01-01,2023-01-01,42.4318771,-71.6020508,01740,"01740, MA",Bing Maps,postcode
160,01740,MA,017,Massachusetts,Northeast Region,2021,4,1777,167708,"More than $75,000",5356,609,11.4,10% - 25%,1925,2021-01-01,2023-01-01,42.4318771,-71.6020508,01740,"01740, MA",Bing Maps,postcode
161,01741,MA,017,Massachusetts,Northeast Region,2020,1,1775,197530,"More than $75,000",5232,641,12.3,10% - 25%,1917,2020-01-01,2023-01-01,42.5290337,-71.3454056,01741,"01741, MA",Bing Maps,postcode
162,01741,MA,017,Massachusetts,Northeast Region,2021,1,1775,197530,"More than $75,000",5232,641,12.3,10% - 25%,1917,2021-01-01,2023-01-01,42.5290337,-71.3454056,01741,"01741, MA",Bing Maps,postcode
163,01742,MA,017,Massachusetts,Northeast Region,2021,1,6464,160448,"More than $75,000",18927,3979,21,10% - 25%,7060,2021-01-01,2023-01-01,42.4551506,-71.374588,01742,"01742, MA",Bing Maps,postcode
164,01746,MA,017,Massachusetts,Northeast Region,2021,1,5452,137589,"More than $75,000",14792,1553,10.5,10% - 25%,5552,2021-01-01,2023-01-01,42.196331,-71.4388733,01746,"01746, MA",Bing Maps,postcode
165,01747,MA,017,Massachusetts,Northeast Region,2020,1,2073,110582,"More than $75,000",5956,277,4.7,Less than 10%,2151,2020-01-01,2023-01-01,42.1232948,-71.53508,01747,"01747, MA",Bing Maps,postcode
166,01749,MA,017,Massachusetts,Northeast Region,2019,1,7813,96038,"More than $75,000",19863,2583,13,10% - 25%,8107,2019-01-01,2023-01-01,42.3914414,-71.5623093,01749,"01749, MA",Bing Maps,postcode
167,01749,MA,017,Massachusetts,Northeast Region,2020,1,7813,96038,"More than $75,000",19863,2583,13,10% - 25%,8107,2020-01-01,2023-01-01,42.3914414,-71.5623093,01749,"01749, MA",Bing Maps,postcode
168,01752,MA,017,Massachusetts,Northeast Region,2014,1,16044,83469,"More than $75,000",39663,11899,30,25.1% - 50%,17099,2014-01-01,2023-01-01,42.3499451,-71.5434189,01752,"01752, MA",Bing Maps,postcode
169,01754,MA,017,Massachusetts,Northeast Region,2021,1,4285,107891,"More than $75,000",10900,1473,13.5,10% - 25%,4561,2021-01-01,2023-01-01,42.4336853,-71.453064,01754,"01754, MA",Bing Maps,postcode
170,01756,MA,017,Massachusetts,Northeast Region,2018,1,2059,126806,"More than $75,000",6146,438,7.1,Less than 10%,2170,2018-01-01,2023-01-01,42.1053619,-71.5528564,01756,"01756, MA",Bing Maps,postcode
171,01756,MA,017,Massachusetts,Northeast Region,2021,4,2059,126806,"More than $75,000",6146,438,7.1,Less than 10%,2170,2021-01-01,2023-01-01,42.1053619,-71.5528564,01756,"01756, MA",Bing Maps,postcode
172,01757,MA,017,Massachusetts,Northeast Region,2019,1,11064,86203,"More than $75,000",28936,7745,26.8,25.1% - 50%,11538,2019-01-01,2023-01-01,42.1479874,-71.5174713,01757,"01757, MA",Bing Maps,postcode
173,01757,MA,017,Massachusetts,Northeast Region,2020,1,11064,86203,"More than $75,000",28936,7745,26.8,25.1% - 50%,11538,2020-01-01,2023-01-01,42.1479874,-71.5174713,01757,"01757, MA",Bing Maps,postcode
174,01757,MA,017,Massachusetts,Northeast Region,2021,1,11064,86203,"More than $75,000",28936,7745,26.8,25.1% - 50%,11538,2021-01-01,2023-01-01,42.1479874,-71.5174713,01757,"01757, MA",Bing Maps,postcode
175,01760,MA,017,Massachusetts,Northeast Region,2021,2,14830,115588,"More than $75,000",35770,8067,22.6,10% - 25%,15486,2021-01-01,2023-01-01,42.2913361,-71.3575211,01760,"01760, MA",Bing Maps,postcode
176,01773,MA,017,Massachusetts,Northeast Region,2020,1,2055,156607,"More than $75,000",4847,538,11.1,10% - 25%,2123,2020-01-01,2023-01-01,42.4224663,-71.3087845,01773,"01773, MA",Bing Maps,postcode
177,01775,MA,017,Massachusetts,Northeast Region,2018,1,2569,143711,"More than $75,000",7159,1364,19.1,10% - 25%,2605,2018-01-01,2023-01-01,42.4253578,-71.5047531,01775,"01775, MA",Bing Maps,postcode
178,01775,MA,017,Massachusetts,Northeast Region,2019,3,2569,143711,"More than $75,000",7159,1364,19.1,10% - 25%,2605,2019-01-01,2023-01-01,42.4253578,-71.5047531,01775,"01775, MA",Bing Maps,postcode
179,01775,MA,017,Massachusetts,Northeast Region,2021,3,2569,143711,"More than $75,000",7159,1364,19.1,10% - 25%,2605,2021-01-01,2023-01-01,42.4253578,-71.5047531,01775,"01775, MA",Bing Maps,postcode
180,01776,MA,017,Massachusetts,Northeast Region,2021,1,6301,195073,"More than $75,000",19248,3485,18.1,10% - 25%,6399,2021-01-01,2023-01-01,42.3841934,-71.4248047,01776,"01776, MA",Bing Maps,postcode
181,01778,MA,017,Massachusetts,Northeast Region,2021,1,4761,192961,"More than $75,000",14038,3035,21.6,10% - 25%,5092,2021-01-01,2023-01-01,42.3547707,-71.3573608,01778,"01778, MA",Bing Maps,postcode
182,01778,MA,017,Massachusetts,Northeast Region,2022,1,4761,192961,"More than $75,000",14038,3035,21.6,10% - 25%,5092,2022-01-01,2023-01-01,42.3547707,-71.3573608,01778,"01778, MA",Bing Maps,postcode
183,01801,MA,018,Massachusetts,Northeast Region,2021,1,15901,92084,"More than $75,000",40297,9463,23.5,10% - 25%,16718,2021-01-01,2023-01-01,42.4935303,-71.1483536,01801,"01801, MA",Bing Maps,postcode
184,01803,MA,018,Massachusetts,Northeast Region,2021,1,10625,121433,"More than $75,000",28077,7083,25.2,25.1% - 50%,11204,2021-01-01,2023-01-01,42.5086212,-71.1993332,01803,"01803, MA",Bing Maps,postcode
185,01810,MA,018,Massachusetts,Northeast Region,2020,1,12926,153315,"More than $75,000",36098,9771,27.1,25.1% - 50%,13221,2020-01-01,2023-01-01,42.6547432,-71.1579895,01810,"01810, MA",Bing Maps,postcode
186,01810,MA,018,Massachusetts,Northeast Region,2021,1,12926,153315,"More than $75,000",36098,9771,27.1,25.1% - 50%,13221,2021-01-01,2023-01-01,42.6547432,-71.1579895,01810,"01810, MA",Bing Maps,postcode
187,01821,MA,018,Massachusetts,Northeast Region,2017,1,11879,116445,"More than $75,000",32936,6030,18.3,10% - 25%,12131,2017-01-01,2023-01-01,42.5534363,-71.2576294,01821,"01821, MA",Bing Maps,postcode
188,01824,MA,018,Massachusetts,Northeast Region,2021,1,9595,123087,"More than $75,000",25762,3602,14,10% - 25%,9910,2021-01-01,2023-01-01,42.5973282,-71.351059,01824,"01824, MA",Bing Maps,postcode
189,01826,MA,018,Massachusetts,Northeast Region,2021,1,11696,92533,"More than $75,000",31389,5294,16.9,10% - 25%,11943,2021-01-01,2023-01-01,42.6717834,-71.3188934,01826,"01826, MA",Bing Maps,postcode
190,01830,MA,018,Massachusetts,Northeast Region,2021,1,10167,62318,"$55,001 - $75,000",26225,9409,35.9,25.1% - 50%,10598,2021-01-01,2023-01-01,42.7835312,-71.0736542,01830,"01830, MA",Bing Maps,postcode
191,01831,MA,018,Massachusetts,Northeast Region,2019,1,,,,,,,,,2019-01-01,2023-01-01,42.773838,-71.0819931,01831,"01831, MA",Bing Maps,postcode
192,01832,MA,018,Massachusetts,Northeast Region,2019,1,9299,67016,"$55,001 - $75,000",23736,7621,32.1,25.1% - 50%,9687,2019-01-01,2023-01-01,42.7775803,-71.1034241,01832,"01832, MA",Bing Maps,postcode
193,01834,MA,018,Massachusetts,Northeast Region,2021,1,2460,111056,"More than $75,000",6815,268,3.9,Less than 10%,2472,2021-01-01,2023-01-01,42.7501221,-71.0220032,01834,"01834, MA",Bing Maps,postcode
194,01835,MA,018,Massachusetts,Northeast Region,2019,1,5146,84638,"More than $75,000",13822,2619,18.9,10% - 25%,5342,2019-01-01,2023-01-01,42.7588692,-71.0937958,01835,"01835, MA",Bing Maps,postcode
195,01841,MA,018,Massachusetts,Northeast Region,2019,1,15384,45486,"$35,000 - $55,000",49437,44272,89.6,More than 75%,16114,2019-01-01,2023-01-01,42.7114143,-71.1677246,01841,"01841, MA",Bing Maps,postcode
196,01841,MA,018,Massachusetts,Northeast Region,2021,1,15384,45486,"$35,000 - $55,000",49437,44272,89.6,More than 75%,16114,2021-01-01,2023-01-01,42.7114143,-71.1677246,01841,"01841, MA",Bing Maps,postcode
197,01844,MA,018,Massachusetts,Northeast Region,2020,2,17610,83532,"More than $75,000",50517,21128,41.8,25.1% - 50%,18333,2020-01-01,2023-01-01,42.7305527,-71.173645,01844,"01844, MA",Bing Maps,postcode
198,01845,MA,018,Massachusetts,Northeast Region,2014,1,11226,113916,"More than $75,000",31262,5898,18.9,10% - 25%,11863,2014-01-01,2023-01-01,42.6741371,-71.108078,01845,"01845, MA",Bing Maps,postcode
199,01852,MA,018,Massachusetts,Northeast Region,2023,1,14020,65445,"$55,001 - $75,000",35033,14322,40.9,25.1% - 50%,14420,2023-01-01,2023-01-01,42.6352615,-71.2983551,01852,"01852, MA",Bing Maps,postcode
200,01854,MA,018,Massachusetts,Northeast Region,2021,1,10061,55461,"$55,001 - $75,000",28770,13320,46.3,25.1% - 50%,10709,2021-01-01,2023-01-01,42.6478767,-71.3384552,01854,"01854, MA",Bing Maps,postcode
201,01862,MA,018,Massachusetts,Northeast Region,2021,1,3737,107964,"More than $75,000",10519,2766,26.3,25.1% - 50%,3892,2021-01-01,2023-01-01,42.5743103,-71.2944488,01862,"01862, MA",Bing Maps,postcode
202,01863,MA,018,Massachusetts,Northeast Region,2020,1,3676,112568,"More than $75,000",9477,1596,16.8,10% - 25%,3751,2020-01-01,2023-01-01,42.6368942,-71.3850174,01863,"01863, MA",Bing Maps,postcode
203,01864,MA,018,Massachusetts,Northeast Region,2015,1,5824,123042,"More than $75,000",15672,1312,8.4,Less than 10%,5911,2015-01-01,2023-01-01,42.5773354,-71.0963821,01864,"01864, MA",Bing Maps,postcode
204,01867,MA,018,Massachusetts,Northeast Region,2013,1,9374,131515,"More than $75,000",25236,2863,11.3,10% - 25%,9584,2013-01-01,2023-01-01,42.5248337,-71.1091003,01867,"01867, MA",Bing Maps,postcode
205,01876,MA,018,Massachusetts,Northeast Region,2015,1,11808,105480,"More than $75,000",30973,3079,9.9,Less than 10%,12069,2015-01-01,2023-01-01,42.6021462,-71.2227249,01876,"01876, MA",Bing Maps,postcode
206,01876,MA,018,Massachusetts,Northeast Region,2019,3,11808,105480,"More than $75,000",30973,3079,9.9,Less than 10%,12069,2019-01-01,2023-01-01,42.6021462,-71.2227249,01876,"01876, MA",Bing Maps,postcode
207,01876,MA,018,Massachusetts,Northeast Region,2020,1,11808,105480,"More than $75,000",30973,3079,9.9,Less than 10%,12069,2020-01-01,2023-01-01,42.6021462,-71.2227249,01876,"01876, MA",Bing Maps,postcode
208,01879,MA,018,Massachusetts,Northeast Region,2021,1,4181,114313,"More than $75,000",12511,2283,18.2,10% - 25%,4334,2021-01-01,2023-01-01,42.6732063,-71.4134369,01879,"01879, MA",Bing Maps,postcode
209,01880,MA,018,Massachusetts,Northeast Region,2021,1,10479,104609,"More than $75,000",26704,2248,8.4,Less than 10%,10820,2021-01-01,2023-01-01,42.5028229,-71.0688477,01880,"01880, MA",Bing Maps,postcode
210,01885,MA,018,Massachusetts,Northeast Region,2021,1,,,,,,,,,2021-01-01,2023-01-01,42.7140579,-71.0647888,01885,"01885, MA",Bing Maps,postcode
211,01886,MA,018,Massachusetts,Northeast Region,2021,2,8544,149437,"More than $75,000",24566,6989,28.4,25.1% - 50%,8773,2021-01-01,2023-01-01,42.5833893,-71.4295883,01886,"01886, MA",Bing Maps,postcode
212,01887,MA,018,Massachusetts,Northeast Region,2021,1,7882,133873,"More than $75,000",23390,3137,13.4,10% - 25%,8074,2021-01-01,2023-01-01,42.5578842,-71.1694488,01887,"01887, MA",Bing Maps,postcode
213,01890,MA,018,Massachusetts,Northeast Region,2014,1,8065,173058,"More than $75,000",22760,5161,22.7,10% - 25%,8211,2014-01-01,2023-01-01,42.4508324,-71.1426544,01890,"01890, MA",Bing Maps,postcode
214,01905,MA,019,Massachusetts,Northeast Region,2021,1,8338,62623,"$55,001 - $75,000",24369,16463,67.6,50.1% - 75%,8670,2021-01-01,2023-01-01,42.4629097,-70.9720612,01905,"01905, MA",Bing Maps,postcode
215,01906,MA,019,Massachusetts,Northeast Region,2013,1,10207,88348,"More than $75,000",28334,4986,17.6,10% - 25%,10760,2013-01-01,2023-01-01,42.4596748,-71.0099793,01906,"01906, MA",Bing Maps,postcode
216,01907,MA,019,Massachusetts,Northeast Region,2013,1,6157,100927,"More than $75,000",15468,1590,10.3,10% - 25%,6456,2013-01-01,2023-01-01,42.4782638,-70.9083252,01907,"01907, MA",Bing Maps,postcode
217,01913,MA,019,Massachusetts,Northeast Region,2015,1,7404,81027,"More than $75,000",17474,1436,8.2,Less than 10%,7674,2015-01-01,2023-01-01,42.8553429,-70.9371338,01913,"01913, MA",Bing Maps,postcode
218,01913,MA,019,Massachusetts,Northeast Region,2019,1,7404,81027,"More than $75,000",17474,1436,8.2,Less than 10%,7674,2019-01-01,2023-01-01,42.8553429,-70.9371338,01913,"01913, MA",Bing Maps,postcode
219,01915,MA,019,Massachusetts,Northeast Region,2015,1,16568,84354,"More than $75,000",42062,5437,12.9,10% - 25%,17159,2015-01-01,2023-01-01,42.5569878,-70.8786011,01915,"01915, MA",Bing Maps,postcode
220,01915,MA,019,Massachusetts,Northeast Region,2019,1,16568,84354,"More than $75,000",42062,5437,12.9,10% - 25%,17159,2019-01-01,2023-01-01,42.5569878,-70.8786011,01915,"01915, MA",Bing Maps,postcode
221,01922,MA,019,Massachusetts,Northeast Region,2021,1,1163,176250,"More than $75,000",3758,175,4.7,Less than 10%,1175,2021-01-01,2023-01-01,42.7537384,-70.9342041,01922,"01922, MA",Bing Maps,postcode
222,01930,MA,019,Massachusetts,Northeast Region,2021,1,13410,76260,"More than $75,000",30291,2605,8.6,Less than 10%,15004,2021-01-01,2023-01-01,42.620285,-70.6701279,01930,"01930, MA",Bing Maps,postcode
223,01938,MA,019,Massachusetts,Northeast Region,2020,1,5653,103941,"More than $75,000",14022,1490,10.6,10% - 25%,6091,2020-01-01,2023-01-01,42.6802902,-70.8426895,01938,"01938, MA",Bing Maps,postcode
224,01940,MA,019,Massachusetts,Northeast Region,2019,1,4868,136023,"More than $75,000",13429,1703,12.7,10% - 25%,5158,2019-01-01,2023-01-01,42.5256729,-71.0269165,01940,"01940, MA",Bing Maps,postcode
225,01944,MA,019,Massachusetts,Northeast Region,2018,1,2128,178250,"More than $75,000",5400,294,5.4,Less than 10%,2376,2018-01-01,2023-01-01,42.5764961,-70.763382,01944,"01944, MA",Bing Maps,postcode
226,01945,MA,019,Massachusetts,Northeast Region,2013,1,8126,131293,"More than $75,000",20530,1663,8.1,Less than 10%,8727,2013-01-01,2023-01-01,42.499382,-70.8630066,01945,"01945, MA",Bing Maps,postcode
227,01949,MA,019,Massachusetts,Northeast Region,2021,1,3062,145525,"More than $75,000",9952,993,10,10% - 25%,3233,2021-01-01,2023-01-01,42.5970497,-71.0135651,01949,"01949, MA",Bing Maps,postcode
228,01950,MA,019,Massachusetts,Northeast Region,2021,1,7419,110740,"More than $75,000",18197,1339,7.4,Less than 10%,8153,2021-01-01,2023-01-01,42.8121605,-70.8769302,01950,"01950, MA",Bing Maps,postcode
229,01951,MA,019,Massachusetts,Northeast Region,2021,2,1477,115719,"More than $75,000",3348,232,6.9,Less than 10%,1872,2021-01-01,2023-01-01,42.7746773,-70.8371735,01951,"01951, MA",Bing Maps,postcode
230,01952,MA,019,Massachusetts,Northeast Region,2015,1,3914,81755,"More than $75,000",9477,833,8.8,Less than 10%,5066,2015-01-01,2023-01-01,42.8500137,-70.8517532,01952,"01952, MA",Bing Maps,postcode
